CustomerID,FirstName,LastName,DateOfBirth,Age,Gender,Email,PhoneNumber,Address,City,State,ZipCode,Occupation,AnnualIncome,MonthlyIncome,EmploymentLength_Months,NumCreditAccounts,CreditHistoryLength_Months,TotalCreditLimit,TotalCreditBalance,CreditUtilizationRatio,NumLatePayments,NumMissedPayments,PaymentHistoryPct,NumLoans,TotalLoanAmount,MonthlyDebtPayment,DebtToIncomeRatio,NumHardInquiries,NumDerogatoryMarks,Bankruptcy,TaxLiens,ApplicationDate,LastPaymentDate,CreditMix,AccountStatus,InterestRate,CreditScore,CreditScoreCategory
CUST001988,Michael,White,"May 05, 1963",62,Female,michael.white@gmail.com,,2326 Washington Blvd,Houston,CA,95857,Teacher,57205.06,4767.09,N/A,7,35,27661.5,null,21.67,6,3,95.3,9,176171.28,1788.88,37.53,0,0,0,0,02/02/2025,18-02-2025,Mortgage,Delinquent,,701,Good
CUST001989,michael,Ramirez,"March 03, 1965",60,F,michael.ramirez@gmail.com,601-920-7965,9782 Main St,New York,PA,61299,Student,"$8,510.78",709.23,324,12,228,25226.88,12234.26,N/A,11,4,96.2,7,138291.45,2054.85,289.73,6,,TRUE,Yes,"January 07, 2022",10/01/2025,Mixed,closed,22.51,360,Poor
CUST001990,Michael,Martinez,1980-08-20,45,Female,michael.martinez@outlook.com,+15426379325,1832 Oak Ave,Los Angeles,CA,89792,Developer,117632.24,9802.69,195,25,273,121532.82,178124.44,146.56,8,1,97.9,6,243740.96,7692.15,78.47,N/A,,1,0,null,17-01-2025,Personal,Active,24.95,530,Poor
CUST001991,Paul,Anderson,05/10/1991,34,Female,N/A,584.562.8198,2557 Park Ln,Phoenix,,47832,Doctor,"225,432",18786.0,147,23,39,176170.04,148009.22,84.01,11,0,94.1,4,187553.36,,0,0,4,1,0,"April 08, 2025",01-29-25,,Charged Off,20.39,412,Poor
CUST001992,Donna,LEWIS,10/02/1955,70,Female,donna.lewis@icloud.com,9918004971,NA,Chicago,OH,64328,Chef,64988.5,5415.71,555,5,236,47451.01,61612.9,,14,3,95.2,5,230250.85,4329.26,79.94,4,5,0,0,08/27/2018,,,Active,17.39,409,Poor
CUST001993,Anthony,THOMAS,06/02/1962,63,Male,anthony.thomas@icloud.com,(854) 218-8070,NA,Philadelph1a,NC,71106,Analyst,78093.93,6507.83,414,3,158,13633.15,14455.02,106.03,13,,97.0,9,105452.81,1457.25,22.39,10,0,0,,"November 21, 2022",,Credit Card,Closed,5.14,545,Poor
CUST001994,Emily,Brown,1994-08-28,31,Male,emily.brown@outlook.com,N/A,2126 Park Ln,Houston,California,95502,Chef,42152.75,3512.73,150,3,38,14104.9,5111.88,36.24,14,10,88.0,4,NULL,0,0,8,12,0,0,03-20-17,04/23/2025,Mixed,Delinquent,12.78,300,POOR
CUST001995,Donald,Ramirez,17-11-2005,20,Male,,(278) 937-5895,3216 Washington Blvd,Philadelphia,GA,84356,Manager,"$132,486.95",11040.58,5,12,24,81593.57,89134.39,109.24,1,,null,4,,0,0,6,5,0,1,2017-01-12,10/24/2025,Credit Card,CHARGED OFF,6.17,333,Poor
CUST001996,Sandra,Davis,06/09/2003,22,FEMALE,sandra.davis@yahoo.com,(771) 753-1040,6727 Main St,San Antonio,TX,47018,Sales,50736.72,4228.06,19,4,21,31327.83,19467.16,62.1%,0,10,97.7,10,117034.6,1774.69,41.97,4,1,0,0,05-10-2016,NA,Mixed,In Collections,N/A,528,poor
CUST001997,B3tty,Martin,08-02-1979,46,Male,b3tty.martin@gmail.com,null,8570 Main St,Dallas,TX,27496,Accountant,"$66,748.42",5562.37,132,15,200,88872.73,54923.08,61.8,N/A,2,,10,467360.9,6554.74,117.84,9,0,0,0,04-15-16,2025-11-08,Auto,Delinquent,16.32,655,Fair
CUST001998,Steven,Johnson,1991-06-12,34,Female,steven.johnson@gmail.com,910.745.4440,9995 Park Ln,San Antonio,California,61602,Analyst,"$68,880.88",5740.07,48,20,79,287927.23,9944.11,3.45,7,9,96.0,4,35480.76,970.82,16.91,1,0,0,0,"October 04, 2025",08-06-2025,Personal,In Collections,14.92,619,Fair
CUST001999,Thomas,Lewis,1964-04-15,61,MALE,thomas.lewis@hotmail.com,509.904.9877,1366 Elm Street,Dallas,CA,NULL,Retired,"$8,956.22",746.35,400,19,88,NULL,9717.42,97.17,4,7,93.4,5,54560.91,700.13,93.81,3,2,0,0,06-30-23,,Student,Delinquent,4.49,437,Poor
CUST002000,anthony,Williams,"February 15, 1961",64,Female,anthony.williams@icloud.com,768.500.4013,9477 Washington Blvd,Dallas,OH,33288,Designer,96060.22,8005.02,160,24,113,58374.51,75292.92,128.98,8,10,86.4,7,91084.76,3329.87,41.6,3,0,0,0,2022-10-21,"May 07, 2025",Auto,Delinquent,13.51,N/A,
CUST002001,J0hn,Moore,"May 24, 1968",57,MALE,j0hn.moore@icloud.com,2704822036,4882 Maple Dr,Aust1n,PA,13183,Sales,62429.44,5202.45,311,3,393,25391.86,11551.46,45.5%,2,3,98.5,7,244773.65,2947.36,56.65,9,4,0,1,2021-08-25,2025-09-29,None,Active,,483,Poor
CUST002002,Kimberly,Wilson,03-10-1974,51,Female,kimberly.wilson@gmail.com,NA,3431 Elm Street,Los Angeles,IL,86633,Teacher,"$66,223.38",5518.62,null,4,NA,20393.97,23547.88,115.5%,6,4,95.6,9,373031.98,4651.44,84.29,9,NULL,0,TRUE,,"October 02, 2025",,Closed,18.56,460,Poor
CUST002003,Nancy,Hernandez,"February 11, 1993",32,Female,nancy.hernandez@gmail.com,734-962-4247,NA,N3w York,IL,52354,Chef,43407.34,3617.28,17,5,87,,N/A,86.82,10,8,93.3,10,450700.42,4756.74,131.5,5,0,0,0,09-08-24,2025-03-02,Student,Delinquent,14.35,463,Poor
CUST002004,Margaret,Martinez,1965-04-21,60,Male,margaret.martinez@hotmail.com,(689) 895-9380,3070 Park Ln,Chicago,NC,96124,Retired,"$18,489.72",1540.81,198,null,183,40802.87,NULL,115.7%,3,10,97.2,1,9715.22,NA,51.92,6,1,0,1,2018-02-02,12-22-24,Student,Closed,9.56%,399,POOR
CUST002005,Richard,Miller,04-21-73,52,Male,richard.miller@aol.com,593-810-6817,3682 Park Ln,New York,NY,28105,Chef,"$30,069.78",2505.82,17,13,324,279.61,351.88,125.85,15,10,64.8,4,68062.21,660.09,26.34,3,0,0,0,30-10-2023,03-05-2025,Mortgage,In Collections,20.35,434,Poor
CUST002006,Patricia,Thomas,11/24/2007,18,Female,patricia.thomas@outlook.com,5743535276,8768 Elm Street,Philadelphia,CA,N/A,Mechanic,"$43,023.81",3585.32,0,2,0,11369.89,8494.49,74.71,1,5,98.5,4,47100.13,494.69,13.8,9,1,0,0,14-04-2019,01-04-25,,In Collections,24.69,600,Fair
CUST002007,William,Johnson,"March 21, 1952",73,Female,william.johnson@outlook.com,(807) 394-8005,9470 Maple Dr,New York,NC,80687,analyst,119354.02,9946.17,263,NULL,null,45194.88,20048.57,N/A,-1,6,98.4,0,0,560.94,5.64,4,1,1,1,2019-03-28,01-16-25,Personal,Delinquent,6.51,495,Poor
CUST002008,Barbara,Brown,"March 14, 1990",35,F,barbara.brown@aol.com,+19333886374,7318 Elm Street,Chicago,Texas,22533,Attorney,166577.21,13881.43,199,14,142,N/A,8966.51,89.67,0,7,97.0,9,229454.02,2759.54,27.14,6,2,1,0,04-10-19,2025-07-06,Student,In Collections,7.08,433,Poor
CUST002009,David,Miller,09/27/1964,61,F,david.miller@yahoo.com,(221) 464-1118,418 Maple Dr,Phoenix,NC,74303,Student,11774.63,981.22,511,5,,16382.13,21502.81,131.3%,11,6,95.1,0,NA,806.11,82.15,0,5,0,0,12/28/2019,06-20-25,None,Charged Off,17.3,300,poor
CUST002010,William,Thomas,06/24/1999,26,Female,william.thomas@gmail.com,+14477876124,5562 Main St,Austin,GA,91933,Manager,142517.45,15058.33,73,,7,74107.12,33485.01,45.18,2,7,96.8,0,0,1234.17,8.2,NULL,1,0,0,null,"July 05, 2025",credit card,Active,25.01,615,Fair
CUST002011,Betty,White,2007-09-01,18,null,betty.white@gmail.com,281.923.9338,3554 Washington Blvd,San Antonio,GA,54490,Accountant,54083.71,4506.98,null,16,0,112896.6,105786.02,93.7%,5,4,97.0,1,13458.94,3376.52,74.92,10,NULL,0,No,06/07/2019,2025-01-31,Mixed,Charged Off,21.81%,NA,
CUST002012,Thomas,Sanchez,01-07-1977,48,NA,thomas.sanchez@yahoo.com,390.486.6038,8402 Washington Blvd,Austin,New York,42164,Student,5521.65,460.14,221,4,157,52449.43,67690.63,129.06,6,1,98.4,2,null,1871.05,406.63,10,2,FALSE,0,NA,15-07-2025,STUDENT,Charged Off,20.83,306,Poor
CUST002013,Christopher,Martinez,08/01/1982,43,Male,N/A,518-439-6111,4904 Oak Ave,Houston,FL,44632,T3acher,73591.26,6132.6,178,12,8,159959.41,91932.17,57.47,14,5,81.9,0,0,2253.8,NA,2,2,0,0,01/13/2025,2025-08-31,credit card,In Collections,29.97,459,Poor
CUST002014,Margar3t,Jones,19-12-1973,51,Female,margar3t.jones@outlook.com,563-845-2236,7132 Elm Street,Phoenix,Texas,32084,Teacher,"$64,852.25",5404.35,320,22,340,152764.74,163211.21,106.84,10,4,77.8,3,107023.21,5996.33,,8,2,Yes,0,"August 14, 2024","October 22, 2025",Mortgage,Delinquent,28.90%,409,Poor
CUST002015,Michelle,Lewis,06-14-81,44,Female,michelle.lewis@gmail.com,770-612-6469,5736 Mapl3 Dr,Austin,NC,97877,Mechanic,67634.73,5636.23,141,22,227,55704.01,45913.18,82.4%,10,9,95.9,NULL,96970.02,2304.31,40.88,9,1,0,1,07/19/2023,10-04-25,Credit Card,In Collections,18.13%,443,Poor
CUST002016,Jennifer,Rodriguez,"April 02, 1962",63,Female,jennifer.rodriguez@aol.com,928-427-9212,4299 Oak Ave,San Antonio,MI,49333,,NULL,null,44,2,203,0,N/A,35.6%,10,7,92.9,5,59460.74,549.22,13.73,,5,0,,2022-05-02,02/02/2025,Credit Card,Closed,10.56,405,Poor
CUST002017,William,Martin,"October 19, 1980",45,Male,william.martin@icloud.com,+12506453526,,NA,Florida,30027,Sales,53132.29,4427.69,313,22,99,36551.27,42526.28,116.35,0,0,100,9,191515.16,2850.81,64.39,8,4,No,FALSE,"June 15, 2016",05-14-25,Mortgage,Charged Off,3.42,482,Poor
CUST002018,Daniel,Smith,04-16-99,26,Female,daniel.smith@yahoo.com,NULL,9933 Main St,San Antonio,OH,85438,Nurse,53385.06,4448.76,90,12,78,127891.92,181740.86,142.11,10,1,95.2,9,198047.39,7285.75,N/A,0,5,0,0,2019-05-11,23-07-2025,Auto,Closed,11.88%,437,POOR
CUST002019,Joseph,Moore,11/23/1978,47,Female,joseph.moore@outlook.com,(429) 544-1531,8657 Elm Street,NULL,TX,79969,null,200608.36,16717.36,309,11,253,107410.64,4506.14,4.2%,13,6,,10,317959.8,3275.88,19.6,10,2,0,0,04/17/2017,"June 12, 2025",Mixed,Active,14.60%,472,Poor
CUST002020,Jessica,Davis,"March 22, 1963",62,Female,jessica.davis@gmail.com,NA,2773 Washington Blvd,Phoenix,CA,14210,Manager,"$209,894.08",17491.17,454,,281,969.43,1154.48,119.1%,15,1,89.7,1,11264.37,280.45,1.6,5,5,0,0,02/05/2022,04-04-25,Credit Card,Charged Off,27.59,369,Poor
CUST002021,Matthew,Davis,02-20-68,-43,MALE,matthew.davis@outlook.com,511.493.2385,8681 Washington Blvd,,null,91004,Retired,7487.68,623.97,,24,0,249908.73,,,3,0,97.2,9,81552.14,1003.25,160.78,3,,Yes,0,04-16-20,04-06-25,Auto,Active,14.25%,536,Poor
CUST002022,Sarah,Hernandez,23-06-1956,69,Male,sarah.hernandez@gmail.com,(352) 485-4431,,Dallas,IL,98325,Student,"$13,537.04",1128.09,75,23,112,62511.38,37942.37,60.7,7,2,95.2,8,250760.13,3967.49,351.7,10,0,0,0,05-03-22,04-06-25,Mortgage,Active,18.69,425,Poor
CUST002023,Mary,Moore,1987-10-26,38,Female,mary.moore@yahoo.com,+15478296312,7335 Elm Street,Phoenix,IL,52679,Unemployed,13773.35,1147.78,64,8,204,58816.1,76001.54,129.22,15,2,94.9,2,65734.37,2730.27,237.87,,4,0,0,08/28/2024,"June 23, 2025",None,In Collections,18.33,300,Poor
CUST002024,Michael,Martinez,"November 05, 1972",53,Female,michael.martinez@icloud.com,573-533-8270,1802 Main St,Philadelphia,TX,23975,Attorney,246440.62,20536.72,296,3,21,13762.49,15528.95,112.84,4,2,94.9,1,30860.23,950.68,4.63,4,2,0,0,03-19-23,2025-03-17,Auto,Active,5.24,514,Poor
CUST002025,Linda,Martinez,"September 09, 1963",62,Female,linda.martinez@aol.com,425.820.9000,4012 Main St,Austin,GA,52373,Chef,53140.33,4428.36,,9,57,83215.52,104420.51,NULL,15,5,88.3,,54640.37,3688.48,,4,5,,TRUE,2023-07-25,"August 13, 2025",Student,Charged Off,7.01,312,Poor
CUST002026,Barbara,Taylor,2001-06-07,24,Female,barbara.taylor@hotmail.com,608.207.9905,4422 M@in St,Los Angeles,FL,17374,Nurse,,NULL,40,9,18,36880.77,47192.23,128.0%,1,0,99.6,3,48852.81,2043.23,51.08,8,0,0,No,10-03-19,02-12-25,None,Active,15.16,632,Fair
CUST002027,Lisa,Harris,06/05/1967,58,Male,lisa.harris@icloud.com,338-879-7443,9587 Park Ln,Austin,,62081,Engineer,"128,132",10677.67,336,0,86,5593.16,6386.32,114.2%,NA,6,,5,68568.72,789.97,7.4,2,3,1,0,"January 19, 2019",12/24/2024,None,Delinquent,19.08%,404,Poor
CUST002028,MICHAEL,Martin,14-10-1990,35,Male,michael.martin@yahoo.com,583.800.2793,1261 Elm Street,Philadelphia,IL,42288,Unemployed,"$13,028.95",1085.75,147,1,2,9829.24,3222.61,32.8%,8,9,81.1,7,261370.62,2924.72,269.37,0,2,N/A,0,17-04-2016,03-17-25,Auto,NULL,14.86,389,Poor
CUST002029,Ashley,Anderson,"January 13, 1953",72,Male,ashley.anderson@aol.com,983-443-6191,2884 Oak Ave,Miami,GA,87952,Manager,"$137,658.08",10910.35,61,6,460,21865.75,9885.17,45.21,11,9,90.7,0,0,355.6,3.26,8,null,0,0,11/26/2020,12-15-24,NA,Delinquent,11.61,590,Fair
CUST002030,Anthony,Lopez,2005-04-05,20,F,anthony.lopez@yahoo.com,5698096219,5926 Main St,CHICAGO,New York,37033,consultant,102040.15,8503.35,3,9,23,37250.86,50446.5,135.42,4,2,97.3,5,109686.39,2474.37,25.78,5,0,FALSE,0,06-15-19,01/31/2025,Mixed,Active,NULL,584,N/A
CUST002031,Mark,Hernandez,1992-05-29,33,MALE,NULL,(324) 676-3648,4115 Oak Ave,PHOENIX,FL,97754,Analy$t,86549.6,7212.47,73,2,65,28702.43,,103.71,8,1,97.7,4,77583.32,923.43,12.8,9,2,,0,27-04-2022,23-02-2025,Personal,Delinquent,15.01,511,Poor
CUST002032,James,Harris,17-12-1956,68,Male,james.harris@gmail.com,+14536458961,2613 Elm Street,New York,GA,,,"47,399",3949.92,80,20,378,129690.76,130973.38,,6,0,98.7,10,NULL,3981.29,100.79,4,5,0,1,12/17/2017,"May 13, 2025",None,Charged Off,18.2,425,POOR
CUST002033,Joshua,White,1966-06-06,59,Female,NULL,7158144333,5026 Main St,,New York,98549,Doctor,355078.96,29589.91,57,24,353,197616.93,108876.57,55.09,14,2,89.1,4,48936.43,,0,4,5,0,0,"September 29, 2023",07-29-25,Mixed,Active,20.51,,
CUST002034,Nancy,Garcia,05/03/2003,22,Male,nancy.garcia@aol.com,425.249.2576,3831 Park Ln,Miami,NC,29399,,211226.26,17602.19,10,21,24,188947.23,115449.45,,15,2,88.2,N/A,17063.65,3398.16,19.31,9,1,0,0,03/02/2018,2025-05-18,Mixed,In Collections,15.38%,589,Fair
CUST002035,Michelle,Jackson,2005-10-22,20,Male,michelle.jackson@outlook.com,387-683-8918,4897 Washington Blvd,Dallas,NY,89190,,162289.01,13524.08,0,12,0,83477.48,32403.81,38.82,3,9,96.3,0,0,966.24,7.14,7,4,0,0,02/09/2022,2025-05-20,Student,Closed,7.31,415,Poor
CUST002036,Thomas,Perez,"September 09, 2004",21,Male,thomas.perez@hotmail.com,(934) 755-2524,4292 Main St,Miami,NY,66189,Mechanic,55246.37,4603.86,,12,14,62874.22,49800.57,79.21,7,6,95.2,6,286100.1,4434.08,NA,9,5,0,,10-13-23,"January 10, 2025",Mortgage,In Collections,27.08,311,poor
CUST002037,Mary,Clark,"March 19, 1961",64,N/A,mary.clark@hotmail.com,+14817599101,7305 Main St,Houston,NY,68322,Teacher,"$75,383.26",6281.94,167,17,288,29042.31,10252.54,35.3%,7,4,96.5,0,0,314.18,5.0,4,3,0,,21-11-2020,N/A,Mortgage,Active,3.1,,NULL
CUST002038,Elizabeth,Taylor,07-27-57,-32,Female,elizabeth.taylor@gmail.com,+12175653459,2953 Park Ln,Chic@go,PA,61750,,93556.97,7796.41,0,15,0,68470.33,18506.41,27.03,6,0,97.7,2,61333.34,1437.91,18.44,6,1,0,0,26-07-2022,29-05-2025,Mixed,Delinquent,24.05,643,Fair
CUST002039,$usan,Robinson,04/05/1972,53,F,$usan.robinson@icloud.com,NA,2276 Oak Ave,,GA,25392,Engineer,112918.46,9409.87,300,0,126,0,935.89,,14,9,56.6,10,471588.34,4898.76,50.85,NULL,4,1,0,2023-08-27,09-28-25,Auto,Active,26.22,300,Poor
CUST002040,William,Ander$on,06-13-57,-32,Female,william.ander$on@yahoo.com,+13715506267,1680 Park Ln,New York,NY,42439,Retired,0,0,0,19,NA,136079.05,67319.34,49.47,1,8,98.1,3,99615.72,3014.24,301424.0,8,N/A,0,0,05/11/2016,09-09-25,Credit Card,In Collections,10.67,,
CUST002041,Jennifer,Taylor,11-04-84,41,male,jennifer.taylor@gmail.com,356-531-8594,5402 Maple Dr,Miami,NC,38733,Student,8015.99,668.0,164,4,258,61412.24,12955.79,NULL,0,8,null,7,190515.71,2337.17,349.88,1,3,0,TRUE,30-08-2025,05/10/2025,Mixed,In Collections,28.29,300,Poor
CUST002042,Charles,Robinson,28-02-1951,74,Female,charles.robinson@gmail.com,416-222-3936,8702 Washington Blvd,Miami,MI,38405,Manager,NA,,417,16,525,202297.6,28311.96,NA,4,10,85.4,6,148217.71,2390.67,59.77,5,5,1,TRUE,2020-05-04,"November 19, 2025",None,Charged Off,N/A,300,Poor
CUST002043,Margaret,Rodriguez,1994-01-14,31,Female,margaret.rodriguez@yahoo.com,231-437-8417,691 Park Ln,Chicago,MI,56970,Designer,"$61,119.83",5093.32,48,11,48,33274.53,12933.36,38.87,13,1,95.8,6,274945.01,3218.11,NULL,3,3,Yes,0,"February 05, 2018",29-05-2025,None,Charged Off,6.05,421,Poor
CUST002044,Richard,Thomas,1988-06-06,37,Male,richard.thomas@outlook.com,554.508.1690,6314 Washington Blvd,New York,NY,89560,Designer,"$83,471.12",6955.93,177,9,228,27885.99,5370.4,NULL,6,3,96.7,4,104271.35,838.69,12.06,7,2,0,0,2025-05-10,07/21/2025,None,Charged Off,14.77%,570,Poor
CUST002045,Sarah,Gonzalez,02/09/2001,24,Female,sarah.gonzalez@hotmail.com,(405) 902-5141,154 Elm Street,Austin,New York,36533,Developer,92128.01,7677.33,66,4,10,50934.43,53990.73,106.0,4,3,97.7,6,226299.26,3822.41,49.79,3,3,0,1,10/04/2016,03-14-25,Personal,Charged Off,27.92%,418,Poor
CUST002046,Donna,Garcia,10/10/1996,29,FEMALE,donna.garcia@gmail.com,2986275552,3547 Maple Dr,Phoenix,Florida,65646,Unemployed,"10,260",855.0,10,18,38,170670.24,231448.83,135.61,3,0,98.8,3,91094.07,7557.52,883.92,NULL,0,,0,"October 19, 2017",02-07-2025,None,Charged Off,26.26,300,Poor
CUST002047,Ashley,Miller,25-10-1990,35,FEMALE,ashley.miller@outlook.com,5698801996,,,MI,97187,NA,"58,296",4858.0,160,7,33,91621.14,122454.23,133.65,7,9,92.5,1,43222.12,4361.5,89.78,10,3,0,0,"March 01, 2024",16-08-2025,Auto,In Collections,19.87,326,Poor
CUST002048,Joshua,Wilson,19-10-1955,70,Female,NULL,839-937-4748,3863 Oak Ave,Philadelphia,NULL,36340,Teacher,224807.05,18733.92,236,16,194,122507.79,null,122.1%,0,3,98.9,2,28349.4,421.32,2.25,4,5,1,1,18-01-2023,2025-01-13,Credit Card,Active,22.64%,318,Poor
CUST002049,Michelle,Williams,23-02-2001,24,Male,michelle.williams@hotmail.com,835.749.7234,1994 M@ple Dr,Houston,GA,46299,Consultant,"103,860",8655.0,30,12,25,143251.77,22215.81,15.51,9,10,95.6,9,150157.1,2129.38,24.6,9,0,0,0,2024-01-31,08-11-2025,Student,Charged Off,7.64,538,Poor
CUST002050,Richard,Thomas,07-09-99,26,Female,richard.thomas@gmail.com,527-272-1346,4837 Elm Street,New York,IL,49343,Accountant,65258.95,5438.25,92,7,4,29329.31,29178.6,99.49,9,10,96.1,2,94563.19,2000.35,37.87,8,NA,0,0,NA,28-08-2025,None,Closed,28.4,529,Poor
CST2051,Robert,ROBINSON,11-17-65,-41,Female,robert.robinson@outlook.com,912.963.2140,1472 Elm Street,Dallas,GA,29565,Unemployed,7560.47,630.04,0,12,0,,NULL,NA,4,9,,2,14074.27,,0,5,,0,0,06/01/2020,03-06-25,Auto,Closed,27.85%,572,Poor
CUST002052,Steven,White,"July 07, 1956",69,Male,steven.white@gmail.com,+14667502727,3566 Maple Dr,San Antonio,NY,50540,N/A,56510.03,4709.17,151,25,327,156836.18,182213.86,116.18,5,5,94.1,10,474712.97,9987.82,212.09,0,4,0,0,02-14-22,"September 23, 2025",Mortgage,Delinquent,4.35,,NULL
CUST002053,Joshua,Ramirez,03-08-65,-40,Male,joshua.ramirez@icloud.com,883-410-3841,5644 Washington Blvd,Chicago,PA,66512,Designer,58641.04,4886.75,0,5,0,7215.52,9231.61,127.94,9,7,96.6,0,0,262.77,5.38,9,0,0,1,11-24-24,06/27/2025,Mortgage,active,4.75,475,Poor
CUST002054,KIMBERLY,Lee,1953-04-03,72,Female,kimberly.lee@aol.com,222.600.2098,1425 Maple Dr,Houston,NC,47722,Nurse,89688.54,7474.04,345,12,578,88593.8,69796.66,78.8%,12,null,N/A,1,26569.51,2292.56,30.67,7,1,0,0,10/13/2020,07/24/2025,Credit Card,In Collections,22.13,616,Fair
CUST002055,Christopher,anderson,"December 16, 1965",59,Female,christopher.anderson@yahoo.com,+15242302304,7488 Maple Dr,Houston,Florida,74707,Designer,91851.47,7654.29,312,9,62,12524.77,13332.46,106.45,11,3,93.2,9,421757.13,4268.64,55.77,2,4,0,0,16-07-2024,"June 14, 2025",Mixed,Closed,27.03,386,Poor
CUST002056,Jessica,Jones,2000-08-03,25,Male,jessica.jones@outlook.com,6486939359,9186 Washington Blvd,Dallas,OH,66716,Designer,"$60,445.82",5037.15,2,0,76,0,579.3,NA,,9,94.5,5,141120.65,NA,15.88,6,3,,0,2025-10-05,2025-10-16,Credit Card,In Collections,9.1,450,Poor
CUST002057,Lisa,Wilson,"February 23, 1974",51,Male,lisa.wilson@yahoo.com,NULL,8170 Washington Blvd,Dallas,OH,17926,Mechanic,"79,872",6656.0,122,10,336,117731.13,150167.73,127.6%,0,1,99.7,8,399285.74,8461.18,127.12,6,1,Yes,0,04-03-16,08/24/2025,None,In Collections,6.3,483,Poor
CUST002058,james,Sanchez,09-30-83,42,MALE,james.sanchez@yahoo.com,NULL,3694 Maple Dr,Philadelphia,NC,97759,Chef,51937.44,4328.12,128,1,NULL,10157.12,1087.38,10.7%,15,2,95.9,1,22667.32,236.3,5.46,0,2,No,0,"June 26, 2024",2024-12-09,Student,Closed,18.14%,543,Poor
CUST002059,Susan,Perez,06-04-1963,62,Female,susan.perez@hotmail.com,7055412272,7525 Park Ln,Austin,PA,84430,Chef,70594.92,5882.91,248,0,296,0,966.91,96.69,11,3,92.1,5,128940.66,1021.97,12.89,,5,0,0,07/28/2018,"January 03, 2025",Student,In Collections,9.22%,,
CUST002060,Joseph,Harri$,02-13-52,-27,M,joseph.harri$@icloud.com,+17598601610,1352 Main St,Dallas,FL,71499,,"$209,729.23",17477.44,0,18,0,3731329.12,1850458.98,49.59,,3,,,25733.22,56001.43,320.42,4,2,0,1,02/02/2019,"January 07, 2025",,In Collections,11.96%,328,Poor
CUST002061,Joshua,Whit3,"September 07, 1952",73,Female,joshua.whit3@icloud.com,4037764621,7350 Maple Dr,New York,GA,36061,Engineer,146993.02,12249.42,NULL,11,null,46396.01,39439.71,85.01,8,10,91.3,0,0,1162.77,9.49,9,2,FALSE,0,05-17-18,18-03-2025,Auto,Closed,7.8,428,Poor
CUST002062,Emily,Perez,"September 27, 1974",51,Male,emily.perez@gmail.com,,4806 Maple Dr,Houston,,83714,Developer,153216.18,12768.01,138,25,359,363254.59,495111.43,136.3,4,1,98.3,1,40227.39,15263.13,119.54,0,5,0,0,07/10/2017,2025-04-10,Mixed,Closed,8.77,400,Poor
CUST002063,Robert,Brown,01-04-2007,18,F,robert.brown@yahoo.com,9708451311,8161 Maple Dr,Phoenix,NY,84601,Unemployed,5474.23,456.19,0,13,0,162278.11,26597.45,16.4%,3,1,96.9,2,62755.81,1505.61,NULL,2,4,NA,0,31-07-2023,"June 12, 2025",Personal,Closed,24.57,496,Poor
CUST002064,Margaret,Jackson,09/05/1981,44,,margaret.jackson@hotmail.com,+19445679077,8152 Main St,,PA,70313,Sales,74917.05,6243.09,197,6,286,84295.11,125793.31,149.23,5,2,97.3,0,0,3616.18,57.92,0,0,0,0,04-12-2023,11-27-24,Credit Card,Active,9.46,592,Fair
CUST002065,Rich@rd,Ramirez,"June 15, 1970",55,FEMALE,rich@rd.ramirez@aol.com,528-331-8742,3560 Park Ln,Philadelphia,MI,66057,Designer,82725.16,6893.76,124,3,70,13489.21,5877.94,43.58,10,1,97.2,5,213299.43,2400.6,34.82,3,5,0,0,01-26-18,2025-08-26,None,Active,23.71%,413,Poor
CUST002066,Sarah,Thomas,"June 03, 1973",52,Female,sarah.thomas@aol.com,(770) 452-2156,6723 Main St,@ustin,PA,62293,Consultant,"$162,826.60",13568.88,267,15,388,NA,14990.14,149.9,13,3,94.7,7,192913.03,null,5.9,9,0,0,1,"December 25, 2017",08-21-25,Personal,In Collections,25.86,488,Poor
CUST002067,David,Hernandez,,,Male,david.hernandez@aol.com,533-806-9249,2775 Elm Street,San Antonio,OH,20389,Engineer,79022.87,6585.24,147,6,25,63713.21,13510.12,21.2%,9,NULL,,3,128481.34,1510.8,18.5,1,4,0,1,"April 21, 2025","October 07, 2025",Student,CHARGED OFF,23.75,517,Poor
CUST002068,Jessica,W1lson,22-04-2005,20,Female,jessica.w1lson@gmail.com,2877279780,,Los Angeles,California,58374,Sales,44955.46,3746.29,16,,19,13793.69,9677.86,70.2%,,,100,9,216789.87,2572.92,68.68,5,3,0,0,03-22-20,"May 21, 2025",Personal,Active,15.01,534,Poor
CUST002069,Andrew,Hernandez,"November 15, 1993",32,female,andrew.hernandez@yahoo.com,312.642.3554,6076 Main St,Austin,IL,65965,Teacher,64521.72,5376.81,160,19,145,266630.73,98811.74,37.1%,null,9,N/A,1,22204.21,3484.73,70.96,3,null,0,0,04-15-19,"April 21, 2025",Personal,In Collections,4.23,581,Fair
CUST002070,Charles,Ramirez,"September 07, 1955",70,Female,charles.ramirez@gmail.com,4755522155,979 Park Ln,San Antonio,NC,47677,NULL,"75,909",6325.75,599,23,497,311450.54,390821.28,125.48,10,10,89.4,0,0,11869.6,187.64,1,0,0,0,2023-03-25,11/05/2025,Personal,Delinquent,NA,433,null
